"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976071053303759291","Wed Oct 08 23:43:47 +0000 2025","13","Here's your daily reminder that the government is shut down because Trump is hellbent on kicking 15 million Americans off their health care and doubling premiums for 20 million more. #TrumpShutUSDown","1976071053303759291","","","en","","0","3","1","https://x.com/undefined/status/1976071053303759291","1683515731",
"1976071020197851561","Wed Oct 08 23:43:39 +0000 2025","29","Trump's new scandal https://t.co/uowb8HtUQD","1976071020197851561","","","en","","0","2","8","https://x.com/undefined/status/1976071020197851561","15115280",
"1976071000082219167","Wed Oct 08 23:43:34 +0000 2025","28","That we re leaving it up to Trump to decide is a clear indication we re surrendering without a real fight.","1976071000082219167","","","en","","0","1","7","https://x.com/undefined/status/1976071000082219167","467726691",
"1976070930708439528","Wed Oct 08 23:43:18 +0000 2025","287","If Jack Ciattarelli hits his 2021 levels and matches Trump s margins in areas where Trump outperformed him ￼ Mikie Sherrill: 50.4% ￼ Jack Ciattarelli: 49.6% https://t.co/YCcZyksqGh","1976070930708439528","https://pbs.twimg.com/media/G2xqCYaWoAAy2m0.jpg","","en","","2","18","27","https://x.com/undefined/status/1976070930708439528","1430216392343687174",
"1976070924551192836","Wed Oct 08 23:43:16 +0000 2025","12","Major accomplishment by Trump no matter how long this peace plan ultimately lasts.","1976070924551192836","","","en","","0","1","3","https://x.com/undefined/status/1976070924551192836","26960607",
"1976070912781734223","Wed Oct 08 23:43:13 +0000 2025","8","Oil prices slipped as easing Middle East tensions and rising U.S. inventories weighed on markets with WTI falling below $62 and Brent above $66. The market remains pressured by expected higher supplies from OPEC+ and the Americas even as Trump announced a breakthrough Gaza","1976070912781734223","","","en","","0","2","1","https://x.com/undefined/status/1976070912781734223","3295423333",
"1976070912689701132","Wed Oct 08 23:43:13 +0000 2025","136","President of Peace my ass. Trump is a fucking pedophile. Release the Epstein Files! THEN LOCK HIM UP. #TrumpEpsteinFiles #TrumpShutUSDown Mike Lawler Hasan Palisades Climate Change Habeas Corpus Jack Smith Hamas and Israel Mayor Johnson Nobel Peace Prize President of Peace https://t.co/47YhCy8Nq7","1976070912689701132","https://pbs.twimg.com/media/G2xpPgoXkAA3bwS.jpg","","en","","1","11","46","https://x.com/undefined/status/1976070912689701132","862315394",
"1976070879407899053","Wed Oct 08 23:43:05 +0000 2025","15","Bro you re out here claiming Trump is Q+ and challenging people to push-up duels like that proves your intel. Let s be real you probably can t even do 20 without collapsing into a quantum cramp. Next time bring facts not flexes. And maybe stretch before trying to carry all","1976070879407899053","","","en","","0","5","2","https://x.com/undefined/status/1976070879407899053","473162595",
"1976070875423314118","Wed Oct 08 23:43:04 +0000 2025","318"," BREAKING: Trump gets Israel and Hamas to agree to phase one of his peace plan! A huge step in the right direction to end this conflict.","1976070875423314118","","","en","","0","5","19","https://x.com/undefined/status/1976070875423314118","1089308757035794432",
"1976070853256196148","Wed Oct 08 23:42:59 +0000 2025","1221"," WOW! President Trump won so big tonight with peace in Gaza even NBC can't ignore it This is a MAJOR accomplishment for President Trump...there's been a lot of critics and questioning of whether or not he could pull off sort of negotiating and working to try to get all these https://t.co/PBYzdGCNpd","1976070853256196148","https://pbs.twimg.com/amplify_video_thumb/1976070328745910272/img/h-i80Mb6tjqVFDko.jpg","","en","","6","62","245","https://x.com/undefined/status/1976070853256196148","763094579491008512",
"1976070824391213163","Wed Oct 08 23:42:52 +0000 2025","13","President Trump deserves a Nobel Peace Prize for his consistent efforts to end wars and broker peace deals across regions. Proud that Pakistan was the first nation to recognize his role and propose his name.","1976070824391213163","","","en","","0","1","0","https://x.com/undefined/status/1976070824391213163","1784560593925443584",
"1976070819400069388","Wed Oct 08 23:42:51 +0000 2025","646","Raise your hand if you STAND with Adam Schiff against Trump https://t.co/59LGMWQkNM","1976070819400069388","https://pbs.twimg.com/media/G2xp8A0aAAAcdUb.jpg","","en","","13","147","308","https://x.com/undefined/status/1976070819400069388","781939700776828928",
"1976070807920259467","Wed Oct 08 23:42:48 +0000 2025","5","Thank God thank God. Can only hope Trump doesn t make the same mistake as Biden of sending Netanyahu a side letter telling him he isn t actually obligated to cease fire during the ceasefire","1976070807920259467","","","en","","0","2","0","https://x.com/undefined/status/1976070807920259467","348071022",
"1976070796692070858","Wed Oct 08 23:42:46 +0000 2025","65","( @realDonaldTrump - Truth Social Post ) ( Donald J. Trump - Oct 08 2025 6:02 PM ET ) https://t.co/E8utbnSy2g","1976070796692070858","https://pbs.twimg.com/amplify_video_thumb/1976070388841897984/img/lAaZjY4QX0cHX7qu.jpg","","en","","2","10","22","https://x.com/undefined/status/1976070796692070858","1675674470739230720",
"1976070752509256160","Wed Oct 08 23:42:35 +0000 2025","26","Thank you President Trump! A milestone achievement for the United States Israel the Middle East and world that will go down in history. No other President could have done this!","1976070752509256160","","","en","","0","2","3","https://x.com/undefined/status/1976070752509256160","3299813970",
"1976070694778892611","Wed Oct 08 23:42:21 +0000 2025","9","God Bless President Trump","1976070694778892611","","","en","","0","0","1","https://x.com/undefined/status/1976070694778892611","3290152525",
"1976070679796875517","Wed Oct 08 23:42:18 +0000 2025","208","BREAKING: Trump says Israel and Hamas 'both sign off' on the first phase of Gaza peace plan. Donald Trump is the Peace President https://t.co/iRIBItRjtY","1976070679796875517","https://pbs.twimg.com/media/G2xpz_KaAAAWdf8.jpg","","en","","2","36","22","https://x.com/undefined/status/1976070679796875517","1374968033265864706",
"1976070663707463774","Wed Oct 08 23:42:14 +0000 2025","106","EXCLUSIVE: A lawyer for Jane Doe Katie Johnson who accused President Trump of sexual assault tied to Jeffrey Epstein tells me: There s no doubt in my mind she told the truth. Trump denies it her lawyer hasn t heard from her since she dropped the suit after threats. https://t.co/iVKMr9uzwD","1976070663707463774","https://pbs.twimg.com/amplify_video_thumb/1976070577354862592/img/_mOS3v9PIA5eBdLe.jpg","","en","","1","16","24","https://x.com/undefined/status/1976070663707463774","21334179",
"1976070663031935187","Wed Oct 08 23:42:14 +0000 2025","195","So many people were so deeply invested in KEEPING THIS GOING. In stopping what Trump is doing. The Iron Bank NEVER BELIEVED THIS DAY WOULD ARRIVE. They did so much to prevent it. The Iron Bankers who control both sides have been completely and totally outmaneuvered. https://t.co/MzaYM89C6Z","1976070663031935187","https://pbs.twimg.com/tweet_video_thumb/G2xpyp6WIAAirqI.jpg","","en","","2","8","56","https://x.com/undefined/status/1976070663031935187","39076082",
"1976070655117492288","Wed Oct 08 23:42:12 +0000 2025","11","JB to Trump: https://t.co/BgmdGNXuVD","1976070655117492288","https://pbs.twimg.com/media/G2xpybtXYAAstFi.jpg","","en","","0","0","1","https://x.com/undefined/status/1976070655117492288","1537129216625491970",
"1976070636893241719","Wed Oct 08 23:42:08 +0000 2025","183","Identity Politics Episode 29: Waiting for Caesar - If you are going to confront an enemy crush him utterly or it is better not to act at all. The Trump Administration is now entering a conflict that it cannot afford to wage in a half-hearted way or it will doom us. Link after. https://t.co/KEFlGfHcZK","1976070636893241719","https://pbs.twimg.com/media/G2xpxU4WIAAm3on.jpg","","en","","3","9","39","https://x.com/undefined/status/1976070636893241719","1145702015374438401",
"1976070614722187771","Wed Oct 08 23:42:02 +0000 2025","39","While I agree Trump deserves the Nobel Peace Prize it lost all credibility when they gave it to the Divider-in-Chief https://t.co/cL88BnrCw6","1976070614722187771","https://pbs.twimg.com/tweet_video_thumb/G2xpvr-XAAAvp7T.jpg","","en","","1","13","2","https://x.com/undefined/status/1976070614722187771","1694179852356595712",
"1976070602353176756","Wed Oct 08 23:41:59 +0000 2025","159","Trump delivers peace","1976070602353176756","","","en","","0","7","12","https://x.com/undefined/status/1976070602353176756","906220542990180354",
"1976070601979859197","Wed Oct 08 23:41:59 +0000 2025","9","Trump just ended the Free Palestine grift. That alone deserves a spot on Mount Rushmore. ️ 0 https://t.co/Z3xu7umzrm","1976070601979859197","https://pbs.twimg.com/media/G2xprgeaAAEPQ53.jpg","","en","","0","9","9","https://x.com/undefined/status/1976070601979859197","2495538198",
"1976070570241647024","Wed Oct 08 23:41:52 +0000 2025","1590"," MAJOR DEVELOPMENT: Hamas to RELEASE ALL 20 living hostages this weekend with Israel set to withdraw from most of Gaza according to AP. Only Trump!","1976070570241647024","","","en","","8","129","185","https://x.com/undefined/status/1976070570241647024","1355721251180961792",
"1976070549421125881","Wed Oct 08 23:41:47 +0000 2025","23","Families of Israeli hostages in DC: 'Thank you President Trump for your COURAGE' https://t.co/ThPUexPhOW","1976070549421125881","https://pbs.twimg.com/amplify_video_thumb/1976070456927989760/img/cIL2GFfgqrJCoEsZ.jpg","","en","","0","7","9","https://x.com/undefined/status/1976070549421125881","64643056",
"1976070540323651662","Wed Oct 08 23:41:45 +0000 2025","16","Lets see what the Trump haters have to say 🇱🇷","1976070540323651662","","","en","","0","0","3","https://x.com/undefined/status/1976070540323651662","2185548020",
"1976070525987532848","Wed Oct 08 23:41:41 +0000 2025","135","Prime Minister Netanyahu and President Trump are expected to speak in the next few minutes.","1976070525987532848","","","en","","1","5","19","https://x.com/undefined/status/1976070525987532848","16330790",
"1976070521155657875","Wed Oct 08 23:41:40 +0000 2025","9","US to Pay Only Half of 2025 UN Peacekeeping Dues: The Trump administration will contribute $682 million toward its $1.4 billion UN peacekeeping bill leaving $1.58 billion in arrears and worsening the UN s financial strain.","1976070521155657875","","","en","","0","6","3","https://x.com/undefined/status/1976070521155657875","3295423333",
"1976070512641233256","Wed Oct 08 23:41:38 +0000 2025","42","At the NJ governor's race debate tonight: Grades given to Donald Trump: Jack Ciattarelli: A Mikie Sherrill: F Grades given to Phil Murphy: Jack Ciattarelli: F Mikie Sherrill: B","1976070512641233256","","","en","","0","0","4","https://x.com/undefined/status/1976070512641233256","4206161189",
"1976070482924302522","Wed Oct 08 23:41:31 +0000 2025","653","President Trump has been on the phone in the Oval Office since he left the State Dining Room earlier a White House official says. He had a lengthy call with Steve Witkoff and Jared Kushner reviewing his Truth Social with them before he posted.","1976070482924302522","","","en","","5","122","80","https://x.com/undefined/status/1976070482924302522","180107694",
"1976070482127736990","Wed Oct 08 23:41:31 +0000 2025","5","Sy Hersh: White House insiders fear Trump's cognitive decline As doubts about US President Donald Trump's mental state grow within his government un-named sources suggest a clear slip in his cognitive abilities investigative journalist Seymour Hersh wrote on his Substack blog. https://t.co/WyXBDl11Z7","1976070482127736990","https://pbs.twimg.com/media/G2xpobGWMAAe9NT.jpg","","en","","1","5","4","https://x.com/undefined/status/1976070482127736990","765599356980498432",
"1976070481674633510","Wed Oct 08 23:41:31 +0000 2025","12","Nobel Peace Prize announcement to be made soon. Presumably the time line played a role in Trump's announcement. Interestingly Trump's open obsessive and even desperate canvassing for the prize is now gaining gingerly acceptance after initially evoking mirth and disbelief.","1976070481674633510","","","en","","1","6","5","https://x.com/undefined/status/1976070481674633510","21764186",
"1976070457981067564","Wed Oct 08 23:41:25 +0000 2025","196"," The people who are supposed to be protected are completely being cheated by the .@SenateDems because they want to play politics they hate Donald Trump and I swear they have TDS. - .@SpeakerJohnson https://t.co/9drSHNsRiC","1976070457981067564","https://pbs.twimg.com/amplify_video_thumb/1976070403106693120/img/ULWmB4bBcOjKPuFN.jpg","","en","","0","12","109","https://x.com/undefined/status/1976070457981067564","20347310",
"1976070444215320691","Wed Oct 08 23:41:22 +0000 2025","734","This is the only thing I like about Trump: he just says the thing. He comes right out and says the quiet part out loud in ways you'd never see the more refined US presidents doing.","1976070444215320691","","","en","","3","30","181","https://x.com/undefined/status/1976070444215320691","19899980",
"1976070432471257292","Wed Oct 08 23:41:19 +0000 2025","5","Weaponization czar Ed Martin works from an office dubbed the Freedom Suite at the end of a hall on the deputy attorney general s 4th floor which visitors have described as being decorated w/oversize photos of Trump &amp;a small cup of holy water on the wall.https://t.co/5bAw7mmOmO","1976070432471257292","","","en","","0","2","1","https://x.com/undefined/status/1976070432471257292","77146337",
"1976070403908047121","Wed Oct 08 23:41:12 +0000 2025","6","Trump pledged immediate action on day one tweeting in February 2016 that he would immediately repeal and replace ObamaCare and outlining a blueprint in March 2016. His campaign website explicitly stated: On day one of the Trump Administration we will ask Congress to","1976070403908047121","","","en","","1","0","0","https://x.com/undefined/status/1976070403908047121","16721452",
"1976070401076912228","Wed Oct 08 23:41:11 +0000 2025","6","Hamas and Israel have reached the first phase of a US-brokered Gaza ceasefire under Trump s plan ending the war ensuring Israeli withdrawal and initiating a prisoner exchange. https://t.co/BEdJhdXKg8 https://t.co/jNETB6nzHo","1976070401076912228","https://pbs.twimg.com/media/G2xpjTUWkAA4nLn.png","","en","","0","2","3","https://x.com/undefined/status/1976070401076912228","965007824",
"1976070390532473045","Wed Oct 08 23:41:09 +0000 2025","21","magats are calling trump the president of peace LMAOOOOO","1976070390532473045","","","en","","0","0","0","https://x.com/undefined/status/1976070390532473045","1832188683518095360",
"1976070388988731437","Wed Oct 08 23:41:09 +0000 2025","13","MTG's revolt against Trump comes as she feels 'especially burned' by White House: report https://t.co/81uvGFxolg","1976070388988731437","","","en","","0","1","1","https://x.com/undefined/status/1976070388988731437","55060090",
"1976070358269890731","Wed Oct 08 23:41:01 +0000 2025","30","( @realDonaldTrump - Truth Social Post ) ( Donald J. Trump - Oct 08 2025 6:01 PM ET ) https://t.co/X8YmMdspJz","1976070358269890731","https://pbs.twimg.com/amplify_video_thumb/1976070205114572800/img/yS_D_2YxReTK7kfi.jpg","","en","","0","2","14","https://x.com/undefined/status/1976070358269890731","1675674470739230720",
"1976070336249794779","Wed Oct 08 23:40:56 +0000 2025","25","Among others ... Charlie Kirk Trump's Ear Sandy Hook Kids Ashli Babbitt George Floyd Boston Marathon Spectatators Shinzo Abe .... ARE ALL UNHARMED AND WELL !!! https://t.co/EKxqyQPCja","1976070336249794779","https://pbs.twimg.com/media/G2xpf7tWcAAoAXG.jpg","","en","","1","4","5","https://x.com/undefined/status/1976070336249794779","1604639029600944129",
"1976070317765202416","Wed Oct 08 23:40:52 +0000 2025","8"," Trump administration officials seriously discussing invoking Insurrection Act #PosseComitatusAct #ConstitutionalCrisis #Chicago #Portland #LosAngeles #Illinois #Pritzker #StephenMiller https://t.co/45YhDUI8ia","1976070317765202416","","","en","","0","2","3","https://x.com/undefined/status/1976070317765202416","47253430",
"1976070300224848235","Wed Oct 08 23:40:47 +0000 2025","6","Simple truth: this ceasefire could have been reached months ago. If the U.S. president Biden or Trump had used real leverage to stop the war thousands of lives could have been saved.","1976070300224848235","","","en","","0","1","2","https://x.com/undefined/status/1976070300224848235","19021287",
"1976070259061948782","Wed Oct 08 23:40:38 +0000 2025","10","Only President Donald Trump could do this!!","1976070259061948782","","","en","","0","2","3","https://x.com/undefined/status/1976070259061948782","1594463676320268288",
"1976070255383572721","Wed Oct 08 23:40:37 +0000 2025","9","US President Trump announced that Israel and Hamas have agreed to the first phase of a US-brokered peace plan. The initial steps include the release of all hostages and a withdrawal of Israeli troops to an agreed-upon line. https://t.co/5SvIZ7MkOm","1976070255383572721","https://pbs.twimg.com/media/G2xpVSSWsAAkdDX.jpg","","en","","0","3","2","https://x.com/undefined/status/1976070255383572721","1895502734524375040",
"1976070250287485143","Wed Oct 08 23:40:35 +0000 2025","5","The biggest advantage Republicans have are the Democrats. Trump starts to slide in his polling and there s a shutdown. Now you have Jay Jones on the news for joking about killing political opponent s kids and Katie Homes abusing her staff and bombing an interview. Unelectable","1976070250287485143","","","en","","0","0","0","https://x.com/undefined/status/1976070250287485143","1703489821489209344",
"1976070249264136378","Wed Oct 08 23:40:35 +0000 2025","14","You're the Trump of music criticism where do we go from here?","1976070249264136378","","","en","","0","0","0","https://x.com/undefined/status/1976070249264136378","861302667079024640",
"1976070247791882516","Wed Oct 08 23:40:35 +0000 2025","8","Gee I wonder if that s because yall have been calling Trump Hitler for 10 years and major cities are full of liberals who believe it.","1976070247791882516","","","en","","0","0","0","https://x.com/undefined/status/1976070247791882516","1518923766625099778",
"1976070247317926040","Wed Oct 08 23:40:35 +0000 2025","63","What is Marco Rubio whispering to Trump? https://t.co/bFhIdyy4xp","1976070247317926040","https://pbs.twimg.com/media/G2xpapsXAAAElNI.jpg","","en","","13","135","9","https://x.com/undefined/status/1976070247317926040","1678820463949037568",
"1976070243551498587","Wed Oct 08 23:40:34 +0000 2025","6","At last a peace agreement signed between Israel and Hamas. Thank you President Trump for your leadership. https://t.co/qVtMh1qWaq","1976070243551498587","https://pbs.twimg.com/media/G2xpafjW8AAjEs6.jpg","","en","","0","0","4","https://x.com/undefined/status/1976070243551498587","3393186119",
"1976070225692074267","Wed Oct 08 23:40:30 +0000 2025","28","Thank you President Trump. Thank you Prime Minister Netanyahu. 🇮🇱🇺🇸 https://t.co/rcMPzpqH7l","1976070225692074267","https://pbs.twimg.com/media/G2xpIrwWQAAilBI.jpg","","en","","1","1","5","https://x.com/undefined/status/1976070225692074267","3605733612",
"1976070210999447797","Wed Oct 08 23:40:26 +0000 2025","13","X controlling algorithms and allows this President of Peace to trend. The Nobel Peace Prize is announced Friday. Even Trump knows his begging is no. Next year??? https://t.co/zTrtr82pEW","1976070210999447797","https://pbs.twimg.com/media/G2xpYo7WoAAqZoz.jpg","","en","","1","1","5","https://x.com/undefined/status/1976070210999447797","1003130904",
"1976070195266638051","Wed Oct 08 23:40:22 +0000 2025","5","I can t believe they are just believing Trump. Dude lies every time he speaks. Waiting to see if Israel stops starving children.","1976070195266638051","","","en","","0","2","1","https://x.com/undefined/status/1976070195266638051","564902432",
"1976070189801447499","Wed Oct 08 23:40:21 +0000 2025","3560"," BREAKING: Hamas will release ALL 20 living hostages this weekend and Israel will withdraw from most of Gaza per AP President Trump has REALLY DONE IT this time. https://t.co/UphlN0HFm5","1976070189801447499","https://pbs.twimg.com/media/G2xo_B7WcAEfGZm.jpg","","en","","23","154","614","https://x.com/undefined/status/1976070189801447499","763094579491008512",
"1976070169329008853","Wed Oct 08 23:40:16 +0000 2025","20","Trump is NOT the President Of Peace But Is The President Of Pedophiles.","1976070169329008853","","","en","","0","1","2","https://x.com/undefined/status/1976070169329008853","1177224854317281280",
"1976070157786374441","Wed Oct 08 23:40:13 +0000 2025","195","Hamas says they will release the hostages if Trump releases the Epstein files.","1976070157786374441","","","en","","4","29","17","https://x.com/undefined/status/1976070157786374441","20008037",
"1976070154963636231","Wed Oct 08 23:40:13 +0000 2025","52","The House Freedom Caucus stands with President Trump against the Schumer and Jeffries' $1.5 trillion shakedown. https://t.co/yRYFKo6SId","1976070154963636231","https://pbs.twimg.com/ext_tw_video_thumb/1976070130489524224/pu/img/nRHGQuw_ZBKoju7p.jpg","","en","","0","3","20","https://x.com/undefined/status/1976070154963636231","1882839835888508928",
"1976070153369682186","Wed Oct 08 23:40:12 +0000 2025","63","Email document exposes FBI s Timothy Thibault gathering Trump Campaign materials in order to look for a crime. This is unconstitutional search and seizure. What we are doing: Aggressively seeking out open-source information HUMINT info that could predicate a case. ","1976070153369682186","","","en","","0","1","24","https://x.com/undefined/status/1976070153369682186","116384038",
"1976070142061670422","Wed Oct 08 23:40:10 +0000 2025","246","Senate Republicans Use New Rule To Confirm 107 Trump Nominees https://t.co/lWTjPt8QD3","1976070142061670422","","","en","","3","30","24","https://x.com/undefined/status/1976070142061670422","18856867",
"1976070140954366380","Wed Oct 08 23:40:09 +0000 2025","12","Donald Trump has ordered investigations into former Biden aides bullied law firms and cut federal funding to universities. Our polling with YouGov shows how Americans feel about all of it https://t.co/icKmA3shFE","1976070140954366380","","","en","","0","7","1","https://x.com/undefined/status/1976070140954366380","5988062",
"1976070135384293886","Wed Oct 08 23:40:08 +0000 2025","9","GOLDSTEIN: Trump s in charge everyone else just along for ride https://t.co/zZd36dypXT https://t.co/dwamwQvsWg","1976070135384293886","https://pbs.twimg.com/media/G2xpUP-WoAAhShh.jpg","","en","","0","6","0","https://x.com/undefined/status/1976070135384293886","24700876",
"1976070105646662092","Wed Oct 08 23:40:01 +0000 2025","5","Trump's border czar reportedly took a $50 000 cash bribe from undercover agents https://t.co/83rF2oKUd4","1976070105646662092","","","en","","1","0","2","https://x.com/undefined/status/1976070105646662092","16955991",
"1976070080082706464","Wed Oct 08 23:39:55 +0000 2025","72","You deserve this and so much more. You voted for Trump because you thought he would hurt others not yourself. And your replies to people in the comments prove that. Buckle up asshole. This is only the beginning.","1976070080082706464","","","en","","1","1","18","https://x.com/undefined/status/1976070080082706464","1220592542988763137",
"1976070073564659904","Wed Oct 08 23:39:53 +0000 2025","7","Unironically trump probably deserves the nobel peace prize more than Obama Kissinger","1976070073564659904","","","en","","0","1","0","https://x.com/undefined/status/1976070073564659904","375399372",
"1976070055353098506","Wed Oct 08 23:39:49 +0000 2025","879","The moment when Trump gets the message: I want to express my deep gratitude to someone that i personally know is working day and night to bring every hostage home. Senator Marco Rubio - thank you for your tireless efforts to secure their release. https://t.co/MhKFKkj0Lp","1976070055353098506","https://pbs.twimg.com/ext_tw_video_thumb/1976070016798769152/pu/img/KimqxI7tOwrtEXCp.jpg","","en","","1","3","116","https://x.com/undefined/status/1976070055353098506","333994990",
"1976070030795423897","Wed Oct 08 23:39:43 +0000 2025","6","Trump was a peacemaker long b4 he was the President of peace. Thank you @realDonaldTrump Thank you @SecRubio Thank you to all in the Middle East who aided in this effort. BLESSED ARE THE PEACEMAKERS ️ #GivePeaceAChance https://t.co/ZL5hIenggJ","1976070030795423897","https://pbs.twimg.com/media/G2xoDdhWsAA0GFq.jpg","","en","","0","2","1","https://x.com/undefined/status/1976070030795423897","277125029",
"1976070002441953300","Wed Oct 08 23:39:36 +0000 2025","2147","As Trump ends this war never forget who started it. Hamas their Palestinian and Western supporters.","1976070002441953300","","","en","","5","82","248","https://x.com/undefined/status/1976070002441953300","48459553",
"1976069968006709456","Wed Oct 08 23:39:28 +0000 2025","11","Those that saying Trump is the President of Peace think again. He has let ICE become legal kidnapping terroriists.","1976069968006709456","","","en","","0","5","2","https://x.com/undefined/status/1976069968006709456","1267444543722385408",
"1976069945298493455","Wed Oct 08 23:39:23 +0000 2025","18","President Donald Trump says Israel and Hamas have signed off on the first phase of a Gaza peace plan which includes hostage release and Israeli withdrawal to an agreed upon line https://t.co/fwOT0krFPp https://t.co/fm8G0JJnRi","1976069945298493455","https://pbs.twimg.com/media/G2xpIGyXUAAeLtX.jpg","","en","","3","10","4","https://x.com/undefined/status/1976069945298493455","13850422",
"1976069941192524095","Wed Oct 08 23:39:22 +0000 2025","8","Don t you just LOVE Trump @_chloeswarbrick","1976069941192524095","","","en","","0","1","1","https://x.com/undefined/status/1976069941192524095","143012061",
"1976069908380385794","Wed Oct 08 23:39:14 +0000 2025","16"," Military members should not be on our streets Sherrill says flatly in #NJgov debate while Ciattarelli entirely avoids commenting on Trump's Ntl Guard deployments instead pivoting (forcefully) to immigration &amp; bail. He doesn't commit to opposing a possible future deployment","1976069908380385794","","","en","","2","1","5","https://x.com/undefined/status/1976069908380385794","731167584",
"1976069874595308009","Wed Oct 08 23:39:06 +0000 2025","24","It s time to call this what it is: an invasion of Illinois. But we re already fighting back and we will continue until Trump takes his hands off our state. https://t.co/BQ4E1C1HEw","1976069874595308009","https://pbs.twimg.com/amplify_video_thumb/1976069758991671296/img/N0KhA0rHrryWeYaS.jpg","","en","","1","12","9","https://x.com/undefined/status/1976069874595308009","897208139430457344",
"1976069871600603231","Wed Oct 08 23:39:05 +0000 2025","60","Trump continued to violate the emoluments clause and is profiting off of his presidency. The Trump Coin ETF has been listed on the DTCC in Delaware. https://t.co/vgfJZ4BoI3","1976069871600603231","https://pbs.twimg.com/media/G2xpEzFWYAAfZCS.jpg","","en","","1","6","24","https://x.com/undefined/status/1976069871600603231","1470610924100734976",
"1976069861441786367","Wed Oct 08 23:39:03 +0000 2025","50","President Donald Trump says Israel and Hamas have signed off on the first phase of a Gaza peace plan which includes hostage release and Israeli withdrawal to an agreed upon line https://t.co/zng8kygvfc https://t.co/bcbt2JFAkv","1976069861441786367","https://pbs.twimg.com/media/G2xpDOOXoAALo6v.jpg","","en","","2","25","24","https://x.com/undefined/status/1976069861441786367","2097571",
"1976069820165554582","Wed Oct 08 23:38:53 +0000 2025","410","President Donald Trump says Israel and Hamas have signed off on the first phase of a Gaza peace plan which includes hostage release and Israeli withdrawal to an agreed upon line https://t.co/PWxRXIBpHs https://t.co/fx7XZDtAnp","1976069820165554582","https://pbs.twimg.com/media/G2xpA05WsAAaY4f.jpg","","en","","16","203","111","https://x.com/undefined/status/1976069820165554582","759251",
"1976069814843322563","Wed Oct 08 23:38:52 +0000 2025","8","Independent journalist Brandi Kruse admits to President Trump she previously had 'Trump Derangement Syndrome': I'm living proof you can recover from TDS ... And now I find you quite funny actually. https://t.co/T9ZJ2fAzCa","1976069814843322563","https://pbs.twimg.com/amplify_video_thumb/1976069756655489024/img/_5PrNnyEezwldqR3.jpg","","en","","0","0","0","https://x.com/undefined/status/1976069814843322563","17477109",
"1976069809894002871","Wed Oct 08 23:38:50 +0000 2025","79","Hope to God this works out but it all depends on Trump maintaining a firm hand on Netanyahu. Last time he let Bibi violate the ceasefire at will and eventually break it entirely launch the war's most sadistic phase yet + start a war with Iran. Hopefully this isn't a repeat.","1976069809894002871","","","en","","0","2","23","https://x.com/undefined/status/1976069809894002871","2877956828",
"1976069806991515924","Wed Oct 08 23:38:50 +0000 2025","17","10/8/25: INTERREGNUM - THE ENEMY WITHIN Recently President Trump said he would consider using the Insurrection Act if federal courts prevented him from deploying the National Guard. Clyde Lewis at 7pm pacific on https://t.co/lWj4RZmFqC. Call in at 503-225-0860. https://t.co/wqyJRXRg3E","1976069806991515924","https://pbs.twimg.com/media/G2xoaR9aAAEbHVT.jpg","","en","","0","3","11","https://x.com/undefined/status/1976069806991515924","748189400794730496",
"1976069798183452948","Wed Oct 08 23:38:48 +0000 2025","10","#BREAKING Hamas says it agrees to US President Trump s ceasefire plan appreciates efforts by Qatar Egypt Türkiye and Trump https://t.co/TXWwuNZ2Zi","1976069798183452948","https://pbs.twimg.com/tweet_video_thumb/G2xngy_WMAAnBiD.jpg","","en","","0","0","3","https://x.com/undefined/status/1976069798183452948","240265305",
"1976069771297992795","Wed Oct 08 23:38:41 +0000 2025","65","Me listening to House Republicans confide that Trump s movement/support is fading. https://t.co/Si5WcG9hL5","1976069771297992795","https://pbs.twimg.com/media/G2xo_APbYAACGBC.jpg","","en","","0","0","0","https://x.com/undefined/status/1976069771297992795","46960191",
"1976069759436292580","Wed Oct 08 23:38:38 +0000 2025","217","President Donald Trump says Israel and Hamas have signed off on the first phase of a Gaza peace plan which includes hostage release and Israeli withdrawal to an agreed upon line https://t.co/2IXD6x6mGC https://t.co/apgdPzr8k8","1976069759436292580","https://pbs.twimg.com/media/G2xo9RiWAAE5Zsz.jpg","","en","","14","96","64","https://x.com/undefined/status/1976069759436292580","428333",
"1976069747495325903","Wed Oct 08 23:38:36 +0000 2025","8","President Trump I have reason to believe Jason Blum is an Iranian agent with copies of the Epstein list in his possession","1976069747495325903","","","en","","0","0","0","https://x.com/undefined/status/1976069747495325903","1092651053403815936",
"1976069725680779438","Wed Oct 08 23:38:30 +0000 2025","36","BREAKING President Trump announces that Hamas and Israel have reached an agreement on Phase One of his peace plan. All hostages are set to be released. https://t.co/S5pXnvBdci","1976069725680779438","https://pbs.twimg.com/media/G2xo8YPW4AAwQqY.jpg","","en","","1","0","5","https://x.com/undefined/status/1976069725680779438","14559721",
"1976069699113976001","Wed Oct 08 23:38:24 +0000 2025","16","Grande Trump","1976069699113976001","","","en","","0","1","4","https://x.com/undefined/status/1976069699113976001","59950032",
